#rig1,rig2,flux,error,dataset
3.60 3.76 2.949747e+02 2.699961e+01 PAMELA_H-ApJ2013
3.76 3.95 2.662028e+02 2.427846e+01 PAMELA_H-ApJ2013
3.95 4.13 2.414239e+02 2.195350e+01 PAMELA_H-ApJ2013
4.13 4.33 2.191000e+02 1.988951e+01 PAMELA_H-ApJ2013
4.33 4.53 1.980371e+02 1.794729e+01 PAMELA_H-ApJ2013
4.53 4.97 1.691740e+02 1.528931e+01 PAMELA_H-ApJ2013
4.97 5.45 1.366179e+02 1.230758e+01 PAMELA_H-ApJ2013
5.45 5.98 1.101568e+02 9.893241e+00 PAMELA_H-ApJ2013
5.98 6.55 8.786966e+01 7.868343e+00 PAMELA_H-ApJ2013
6.55 7.18 6.995190e+01 6.246204e+00 PAMELA_H-ApJ2013
7.18 7.87 5.621474e+01 5.006041e+00 PAMELA_H-ApJ2013
7.87 8.63 4.424635e+01 3.930171e+00 PAMELA_H-ApJ2013
8.63 9.46 3.507322e+01 3.107831e+00 PAMELA_H-ApJ2013
9.46 10.38 2.748466e+01 2.429873e+00 PAMELA_H-ApJ2013
10.38 11.38 2.182245e+01 1.929044e+00 PAMELA_H-ApJ2013
11.38 12.47 1.704374e+01 1.506751e+00 PAMELA_H-ApJ2013
12.47 13.68 1.333382e+01 1.178888e+00 PAMELA_H-ApJ2013
13.68 15.00 1.046312e+01 9.251751e-01 PAMELA_H-ApJ2013
15.00 16.45 8.082106e+00 7.147314e-01 PAMELA_H-ApJ2013
16.45 18.03 6.317132e+00 5.587175e-01 PAMELA_H-ApJ2013
18.03 19.78 4.861691e+00 4.300565e-01 PAMELA_H-ApJ2013
19.78 21.68 3.817464e+00 3.377413e-01 PAMELA_H-ApJ2013
21.68 23.77 2.941904e+00 2.603469e-01 PAMELA_H-ApJ2013
23.77 26.07 2.267359e+00 2.007197e-01 PAMELA_H-ApJ2013
26.07 28.58 1.757505e+00 1.556450e-01 PAMELA_H-ApJ2013
28.58 31.34 1.349275e+00 1.195491e-01 PAMELA_H-ApJ2013
31.34 34.37 1.043059e+00 9.246833e-02 PAMELA_H-ApJ2013
34.37 37.68 8.092093e-01 7.178261e-02 PAMELA_H-ApJ2013
37.68 41.32 6.283255e-01 5.577853e-02 PAMELA_H-ApJ2013
41.32 45.30 4.910677e-01 4.362992e-02 PAMELA_H-ApJ2013
45.30 49.67 3.429038e-01 3.052026e-02 PAMELA_H-ApJ2013
