#rig1,rig2,flux,error,dataset
3.95 4.13 2.095238e+02 1.808110e+01 PAMELA_H-ApJL2018
4.13 4.33 1.915254e+02 1.654947e+01 PAMELA_H-ApJL2018
4.33 4.53 1.752594e+02 1.516131e+01 PAMELA_H-ApJL2018
4.53 4.97 1.487848e+02 1.261056e+01 PAMELA_H-ApJL2018
4.97 5.45 1.233375e+02 1.048263e+01 PAMELA_H-ApJL2018
5.45 5.98 1.012835e+02 8.630127e+00 PAMELA_H-ApJL2018
5.98 6.55 8.379803e+01 7.163168e+00 PAMELA_H-ApJL2018
6.55 7.18 6.659856e+01 5.713054e+00 PAMELA_H-ApJL2018
7.18 7.87 5.271110e+01 4.535379e+00 PAMELA_H-ApJL2018
7.87 8.63 4.203424e+01 3.632903e+00 PAMELA_H-ApJL2018
8.63 9.46 3.407948e+01 2.955633e+00 PAMELA_H-ApJL2018
9.46 10.38 2.698497e+01 2.350874e+00 PAMELA_H-ApJL2018
10.38 11.38 2.142711e+01 1.875907e+00 PAMELA_H-ApJL2018
11.38 12.47 1.705972e+01 1.500360e+00 PAMELA_H-ApJL2018
12.47 13.68 1.328067e+01 1.175050e+00 PAMELA_H-ApJL2018
13.68 15.00 1.051470e+01 9.352243e-01 PAMELA_H-ApJL2018
15.00 16.45 8.102989e+00 7.261902e-01 PAMELA_H-ApJL2018
16.45 18.03 6.330131e+00 5.709361e-01 PAMELA_H-ApJL2018
18.03 19.78 4.937654e+00 4.493257e-01 PAMELA_H-ApJL2018
19.78 21.68 3.798185e+00 3.488037e-01 PAMELA_H-ApJL2018
21.68 23.77 3.005251e+00 2.785359e-01 PAMELA_H-ApJL2018
23.77 26.07 2.321648e+00 2.179445e-01 PAMELA_H-ApJL2018
26.07 28.58 1.790046e+00 1.703601e-01 PAMELA_H-ApJL2018
28.58 31.34 1.409563e+00 1.361745e-01 PAMELA_H-ApJL2018
31.34 34.37 1.123807e+00 1.097923e-01 PAMELA_H-ApJL2018
34.37 37.68 8.391490e-01 8.358504e-02 PAMELA_H-ApJL2018
37.68 41.32 6.330478e-01 6.429259e-02 PAMELA_H-ApJL2018
41.32 45.30 4.790681e-01 4.975036e-02 PAMELA_H-ApJL2018
45.30 49.67 3.683599e-01 3.884950e-02 PAMELA_H-ApJL2018
1.00 1.16 6.983763e+02 2.056216e+01 AMS02_H-PRL2021
1.16 1.33 6.946915e+02 1.578081e+01 AMS02_H-PRL2021
1.33 1.51 6.696494e+02 1.241004e+01 AMS02_H-PRL2021
1.51 1.71 6.280161e+02 9.983912e+00 AMS02_H-PRL2021
1.71 1.92 5.719470e+02 8.158823e+00 AMS02_H-PRL2021
1.92 2.15 5.111472e+02 6.718877e+00 AMS02_H-PRL2021
2.15 2.40 4.496062e+02 5.572178e+00 AMS02_H-PRL2021
2.40 2.67 3.892973e+02 4.585093e+00 AMS02_H-PRL2021
2.67 2.97 3.338406e+02 3.795265e+00 AMS02_H-PRL2021
2.97 3.29 2.831750e+02 3.128026e+00 AMS02_H-PRL2021
3.29 3.64 2.393474e+02 2.590513e+00 AMS02_H-PRL2021
3.64 4.02 2.006547e+02 2.152302e+00 AMS02_H-PRL2021
4.02 4.43 1.679994e+02 1.793289e+00 AMS02_H-PRL2021
4.43 4.88 1.391321e+02 1.468189e+00 AMS02_H-PRL2021
4.88 5.37 1.142763e+02 1.203583e+00 AMS02_H-PRL2021
5.37 5.90 9.314465e+01 9.818652e-01 AMS02_H-PRL2021
5.90 6.47 7.599929e+01 8.085807e-01 AMS02_H-PRL2021
6.47 7.09 6.170770e+01 6.569225e-01 AMS02_H-PRL2021
7.09 7.76 4.998865e+01 5.342017e-01 AMS02_H-PRL2021
7.76 8.48 4.043803e+01 4.366258e-01 AMS02_H-PRL2021
8.48 9.26 3.264907e+01 3.563604e-01 AMS02_H-PRL2021
9.26 10.10 2.632505e+01 2.867948e-01 AMS02_H-PRL2021
10.10 11.00 2.124464e+01 2.325430e-01 AMS02_H-PRL2021
11.00 13.00 1.544513e+01 1.724651e-01 AMS02_H-PRL2021
13.00 16.60 9.064947e+00 1.035541e-01 AMS02_H-PRL2021
16.60 22.80 4.301134e+00 5.046350e-02 AMS02_H-PRL2021
22.80 33.50 1.663978e+00 2.013125e-02 AMS02_H-PRL2021
33.50 48.50 5.838629e-01 7.113918e-03 AMS02_H-PRL2021
48.50 69.70 2.088969e-01 2.532110e-03 AMS02_H-PRL2021
69.70 100.00 7.585693e-02 9.224908e-04 AMS02_H-PRL2021
